news_id,news_url_absolute,news_init_date,news_final_date,clase
news69602,https://elcomercio.pe/mundo/centroamerica/tres-muertos-entre-ellos-un-nino-en-un-tiroteo-en-el-caribe-de-honduras-la-ceiba-sebastian-mejia-rmmn-noticia/,2022-07-15,2022-07-30,Sostenibilidad
news69604,https://www.cali.gov.co/publicaciones/170839/tres-dias-de-adrenalina-y-acrobacias-sobre-la-bicicleta-en-el-skatepark-de-ciudad-cordoba/,2022-07-30,2022-08-14,Sostenibilidad
news69611,https://www.elheraldo.co/judicial/soledad-policia-investiga-muerte-de-hombre-tras-requisa-en-barrio-villa-carmen-924561,2022-07-15,2022-07-30,Reputación
news69613,https://www.lapatria.com/economia/palestinenses-cuestionaron-el-proyecto-de-aerocafe-494506,2022-07-30,2022-08-14,Sostenibilidad
news69614,https://www.semana.com/mundo/articulo/racismo-asiatico-un-hombre-asiatico-de-70-anos-fue-atacado-brutalmente-en-california-eeuu/202223/,2022-07-30,2022-08-14,Sostenibilidad
news69617,https://www.semana.com/nacion/articulo/en-la-calle-26-de-bogota-caravana-del-presidente-petro-sufrio-un-accidente/202201/,2022-07-30,2022-08-14,Reputación
news69621,https://www.semana.com/nacion/articulo/asi-avanzan-los-trabajos-de-recuperacion-de-las-ciclorrutas-en-bogota/202206/,2022-07-30,2022-08-14,Sostenibilidad
news69625,https://www.noticiasrcn.com/bogota/intento-de-feminicidio-en-plena-via-publica-de-bosa-425682,2022-07-30,2022-08-14,Sostenibilidad
news69627,https://www.noticiasrcn.com/bogota/bronx-de-un-infierno-a-un-escenario-para-renacer-425544,2022-07-30,2022-08-14,Innovación
news69629,https://www.semana.com/nacion/articulo/como-hienas-ladrones-de-carros-atacaban-a-sus-victimas-en-bogota/202226/,2022-07-15,2022-07-30,Sostenibilidad
news69637,https://www.semana.com/deportes/articulo/buenas-noticias-para-falcao-y-el-rayo-vallecano-tendran-estadio-renovado-para-la-nueva-temporada/202213/,2022-07-15,2022-07-30,Sostenibilidad
news69638,https://www.noticiasrcn.com/internacional/video-asi-se-salvo-motociclista-de-morir-atropellado-424826,2022-07-15,2022-07-30,Sostenibilidad
news69639,https://www.swissinfo.ch/spa/crisis-clim%C3%A1tica_la-%C3%A1rida--phoenix-lucha-contra-el-calentamiento-global-con-un-pavimento-fr%C3%ADo/47790282,2022-07-15,2022-07-30,Sostenibilidad
news69645,https://www.elheraldo.co/judicial/por-mareo-conductor-de-un-vehiculo-arrolla-hombre-en-barranquilla-929349,2022-07-30,2022-08-14,Reputación
news69646,https://www.elheraldo.co/magdalena/magdalena-en-santa-marta-fue-asesinado-un-artesano-929877,2022-07-30,2022-08-14,Macroeconomía
news69648,https://sports.caracoltv.com/deportes/ciclismo/tour-de-polonia-2022-en-vivo-hora-donde-ver-television-etapa-4-so35,2022-07-30,2022-08-14,Sostenibilidad
news69653,https://pulsoslp.com.mx/detodos/nuevas-concesiones-de-taxi-se-va-sergio/1524627,2022-07-30,2022-08-14,Sostenibilidad
news69654,https://acento.com.do/opinion/se-apaga-la-llama-votiva-de-cabo-rojo-9090171.html,2022-07-30,2022-08-14,Sostenibilidad
news69657,https://elinmobiliariomesames.com/vivienda/habitat-inmobiliaria-inicia-la-comercializacion-de-las-80-viviendas-de-su-tercera-promocion-en-villalba/,2022-07-15,2022-07-30,Alianza
news69663,https://www.ipscuba.net/cultura/taller-creativo-incentiva-el-arte-de-la-animacion-en-familia/,2022-07-30,2022-08-14,Reputación
news69665,https://www.ipscuba.net/espacios/festival-de-cine-internacional-trae-desarrollo-a-gibara/,2022-07-30,2022-08-14,Innovación
news69671,https://www.infobae.com/america/colombia/2022/08/03/en-colombia-se-pueden-conseguir-ahora-pruebas-caseras-de-vih/,2022-07-30,2022-08-14,Sostenibilidad
news69686,https://puntonorte.info/2022/07/29/el-mar-en-playas-de-tijuana-esta-25-veces-mas-contaminado-de-lo-permitido/,2022-07-15,2022-07-30,Sostenibilidad
news69691,https://www.elespectador.com/politica/las-preguntas-que-le-hara-el-congreso-al-gobierno-duque-por-el-caso-ocad-paz/,2022-07-15,2022-07-30,Reputación
news69692,https://puntonorte.info/2022/07/28/rampa-costara-53-5-millones-y-la-hara-empresa-que-construyo-puente-los-olivos-colapsado-por-fallas/,2022-07-15,2022-07-30,Sostenibilidad
news69693,https://www.lawyerpress.com/2022/07/20/andersen-incorpora-a-carmen-march-como-socia-para-reforzar-el-area-de-corporate-y-ma-en-la-oficina-de-valencia/,2022-07-15,2022-07-30,Reputación
news69696,https://www.laspalmasgc.es/es/ayuntamiento/prensa-y-comunicacion/notas-de-prensa/nota-de-prensa/Doreste-presenta-a-vecinos-de-Piletas-e-Isla-Perdida-una-propuesta-de-reordenacion-del-suelo-que-incluye-la-creacion-de-un-cinturon-verde/,2022-07-30,2022-08-14,Sostenibilidad
news69698,https://www.elindependiente.co.cr/2022/08/fondos-propyme-financiara-propuestas-innovadoras-de-las-pequenas-y-medianas-empresas/,2022-07-30,2022-08-14,Sostenibilidad
news69699,https://www.expansion.com/juridico/fichajes/2022/07/18/62d58c9b468aeb3f128b4651.html,2022-07-15,2022-07-30,Alianza
news69700,https://valenciaplaza.com/andersen-incorpora-a-carmen-march-como-socia-para-reforzar-corporate-y-ma-en-valencia,2022-07-15,2022-07-30,Reputación
news69702,https://www.jalisco.gob.mx/es/prensa/noticias/146998,2022-07-15,2022-07-30,Sostenibilidad
news69709,https://www.expansion.com/valencia/2022/07/18/62d51e46e5fdeab1618b4664.html,2022-07-15,2022-07-30,Sostenibilidad
news69715,https://www.ondacero.es/emisoras/andalucia/cadiz/noticias/adjudicada-provisionalmente-obra-restitucion-reordenacion-pozos-dulces_2022071962d6802398b3200001d5153b.html,2022-07-15,2022-07-30,Sostenibilidad
news69716,https://www.diariolibre.com/mundo/resto-del-mundo/2022/08/03/colombia-implementara-autotest-de-vih/1987132,2022-07-30,2022-08-14,Sostenibilidad
news69722,https://almomento.mx/alcaldia-iztapalapa-comparte-la-transformacion-cultural-capitalina-en-foro-internacional/,2022-07-30,2022-08-14,Sostenibilidad
news69729,https://comunicacion.chaco.gov.ar/economia/noticia/69153/el-gobierno-extiende-el-periodo-de-inscripcion-al-programa-comunidad-reactiva-osc,2022-07-15,2022-07-30,Sostenibilidad
news69730,https://puntacana-bavaro.com/eco/sostenibilidad/idac-reafirma-compromiso-reducir-huella-de-carbono-en-la-actividad-aeronautica-en-rd/,2022-07-15,2022-07-30,Reputación
news69732,https://puntacana-bavaro.com/eco/sostenibilidad/colaboradores-de-dreams-macao-beach-realiza-jornada-de-reforestacion-en-laguna-bavaro/,2022-07-15,2022-07-30,Sostenibilidad
news69734,https://www.unodc.org/mexicoandcentralamerica/es/webstories/la-construccin-de-la-paz-en-mxico-requiere-un-sistema-penitenciario-seguro-y-humano.html,2022-07-15,2022-07-30,Sostenibilidad
news69739,https://www.unodc.org/mexicoandcentralamerica/es/webstories/UNODC_presenta_campanaCA.html,2022-07-15,2022-07-30,Innovación
news69750,https://www.unodc.org/mexicoandcentralamerica/es/webstories/portal-de-integridad-empresarial.html,2022-07-15,2022-07-30,Sostenibilidad
news69754,https://puntacana-bavaro.com/eco/sostenibilidad/hoteles-catalonia-bavaro-beach-resort-y-royal-bavaro-liberan-tortugas-rehabilitadas/,2022-07-15,2022-07-30,Sostenibilidad
news69755,https://www.unodc.org/mexicoandcentralamerica/es/webstories/juventudesconvocatoria.html,2022-07-15,2022-07-30,Reputación
news69765,https://www.unodc.org/mexicoandcentralamerica/es/webstories/culminamos-capacitacin-para-captar-agua-pluvial-y-generar-empleos-sostenibles-entre-personas-en-reclusin.html,2022-07-15,2022-07-30,Reputación
news69768,https://chaco.gov.ar/noticia/69326/este-viernes-comienzan-las-xxvi-jornadas-de-apicultura-de-el-impenetrable,2022-07-30,2022-08-14,Sostenibilidad
news69773,https://www.europapress.es/comunicados/internacional-00907/noticia-comunicado-progreso-proyecto-open-schools-for-all-habilitado-tecnologia-unesco-huawei-20220718165345.html,2022-07-15,2022-07-30,Sostenibilidad
news69779,https://puntacana-bavaro.com/business/empresas/cepm-y-ceb-logran-certificacion-iso-en-gestion-ambiental-y-seguridad-laboral/,2022-07-15,2022-07-30,Sostenibilidad
news69782,https://es.cointelegraph.com/news/africa-can-create-an-inclusive-society-with-blockchain-says-lbank-ceo,2022-07-15,2022-07-30,Sostenibilidad
news69784,https://www.unodc.org/mexicoandcentralamerica/es/webstories/coding4integrity_-hackatn-juvenil-contra-la-corrupcin--edicin-brasil.html,2022-07-15,2022-07-30,Reputación
news69785,https://es.cointelegraph.com/news/metaverse-housing-bubble-bursting-virtual-land-prices-crash-85-amid-waning-interest,2022-07-30,2022-08-14,Innovación
news69788,https://www.periodicomensaje.com/turismo-negocios/9287-micro-y-pequenas-empresas-turisticas-tendran-acceso-a-creditos-de-hasta-50-millones,2022-07-15,2022-07-30,Sostenibilidad
news69792,https://www.unodc.org/mexicoandcentralamerica/es/webstories/UNODC_presenta_campanaCA.html,2022-07-30,2022-08-14,Innovación
news69794,https://puntacana-bavaro.com/hoteles/actualidad-hotelera/playa-hotels-resorts-suma-a-su-cartera-el-seadust-cancun-family-resort-en-mexico/,2022-07-30,2022-08-14,Reputación
news69799,https://www.unodc.org/mexicoandcentralamerica/es/webstories/presentamos-informe-final-del-proyecto-consolidacin-del-sjpa-al-poder-judicial-del-estado-de-oaxaca.html,2022-07-30,2022-08-14,Reputación
news69801,https://www.criptotendencias.com/actualidad/alianza-coinbase-y-blackrock/,2022-07-30,2022-08-14,Sostenibilidad
news69807,https://www.unodc.org/mexicoandcentralamerica/es/webstories/curso-en-lnea_-perspectiva-de-gnero-en-las-estadsticas-de-delincuencia-y-justicia-penal.html,2022-07-30,2022-08-14,Reputación
news69809,https://puntacana-bavaro.com/business/comercio-exterior/acuerdo-historico-entre-rd-costa-rica-panama-y-ee-uu-por-el-fortalecimiento-del-nearshoring/,2022-07-30,2022-08-14,Sostenibilidad
news69813,https://www.unodc.org/mexicoandcentralamerica/es/webstories/convenio-entre-unodc-y-el-municipio-de-quertaro-busca-mejorar-la-seguridad-pblica-y-prevenir-la-delincuencia-entre-las-juventudes.html,2022-07-30,2022-08-14,Sostenibilidad
news69821,https://noticiasdepanama.com/destacado/asociacion-bancaria-aclara-que-los-bancos-no-recibieron-transferencia-gratuita-regalo-inyeccion-ayuda-ni-subsidio/,2022-07-15,2022-07-30,Alianza
news69822,https://delfino.cr/2022/07/canatur-fedecaribe-y-el-bac-abren-opcion-de-credito-para-pymes-del-sector-turismo,2022-07-15,2022-07-30,Reputación
news69823,https://www.sportingnews.com/mx/formula-1/news/deporte-fintech-cripto-criptomonedas-sponsors-formula-1-cuales-son-que-significan/u7ztidxmwh19tazajdnmnmaf,2022-07-15,2022-07-30,Sostenibilidad
news69824,https://puntacana-bavaro.com/hoteles/actualidad-hotelera/wyndham-hotels-resorts-y-palladium-hotel-group-firman-alianza-comercial-para-14-propiedades/,2022-07-15,2022-07-30,Sostenibilidad
news69827,https://es.cointelegraph.com/news/has-us-inflation-peaked-5-things-to-know-in-bitcoin-this-week,2022-07-30,2022-08-14,Innovación
news69833,https://es.cointelegraph.com/news/web3-helps-taiwan-secure-information-against-cyberattacks,2022-07-30,2022-08-14,Sostenibilidad
news69841,https://tynmagazine.com/alianza-entre-bac-canatur-y-fedecaribe-dara-acceso-a-creditos/,2022-07-15,2022-07-30,Sostenibilidad
news69844,https://es.cointelegraph.com/news/cross-chain-bridge-renbridge-laundered-540m-in-hacking-proceeds-elliptic,2022-07-30,2022-08-14,Sostenibilidad
news69847,https://es.cointelegraph.com/news/inflation-punishes-the-prudent-while-bitcoin-gives-future-hope-jordan-peterson,2022-07-30,2022-08-14,Sostenibilidad
news69848,https://es.cointelegraph.com/news/facebook-s-metaverse-will-misfire-says-vitalik-buterin,2022-07-30,2022-08-14,Sostenibilidad
news69856,https://es.cointelegraph.com/news/blackrock-announces-the-launch-of-a-new-private-spot-bitcoin-trust,2022-07-30,2022-08-14,Reputación
news69858,https://puntacana-bavaro.com/destinos-rd/transporte-en-los-polos-turisticos-la-prioridad-de-hugo-beras-al-frente-del-intrant/,2022-07-30,2022-08-14,Reputación
news69859,https://es.cointelegraph.com/news/the-central-bank-of-honduras-published-a-statement-explaining-its-position-regarding-cryptoactives-in-national-territory,2022-07-30,2022-08-14,Sostenibilidad
news69860,https://es.cointelegraph.com/news/lummis-gillibrand-crypto-bill-likely-deferred-to-next-year,2022-07-15,2022-07-30,Sostenibilidad
news69862,https://es.cointelegraph.com/news/tech-trade-group-calls-for-regulatory-clarity-claiming-crypto-job-losses-threaten-us-interests,2022-07-15,2022-07-30,Sostenibilidad
news69868,https://es.cointelegraph.com/news/us-federal-agency-issues-legal-advisory-on-nft-investments,2022-07-15,2022-07-30,Reputación
news69872,https://es.cointelegraph.com/news/us-senator-blasts-sec-for-non-judicial-actions-against-crypto-companies,2022-07-15,2022-07-30,Reputación
news69875,https://es.cointelegraph.com/news/regulators-across-the-ocean-discuss-stablecoins-and-mica-at-joint-forum,2022-07-15,2022-07-30,Regulaciones
news69882,https://es.cointelegraph.com/news/gamers-plug-into-defi-through-the-new-razer-rewards-partnership,2022-07-15,2022-07-30,Sostenibilidad
news69895,https://puntacana-bavaro.com/travel/protagonistas/carlos-del-pino-republica-dominicana-esta-de-moda-y-tiene-muchisimo-que-ofrecer/,2022-07-30,2022-08-14,Reputación
news69903,https://puntacana-bavaro.com/techi/startup/omt-lanza-convocatoria-unwto-awake-tourism-challenge-para-startups-sostenibles/,2022-07-30,2022-08-14,Sostenibilidad
news69907,https://es.benzinga.com/2022/07/23/mejores-brokers-forex-2/,2022-07-15,2022-07-30,Innovación
news69911,https://es.cointelegraph.com/news/human-expects-cvat-to-integrate-with-its-protocol,2022-07-15,2022-07-30,Sostenibilidad
news69912,https://puntacana-bavaro.com/business/inversiones/gobierno-supervisara-avances-plan-desarrollo-manzanillo/,2022-07-30,2022-08-14,Sostenibilidad
news69919,https://puntacana-bavaro.com/destinos-rd/gobierno-asegura-playa-los-coquitos-no-sera-afectada-durante-plan-desarrollo-de-manzanillo/,2022-07-30,2022-08-14,Reputación
news69924,https://puntacana-bavaro.com/business/banca/reconocen-a-banesco-por-su-liderazgo-en-transformacion-digital-y-respaldo-a-las-pymes/,2022-07-30,2022-08-14,Sostenibilidad
news69929,https://es.cointelegraph.com/news/cred-protocol-unveils-its-first-decentralized-credit-scores,2022-07-15,2022-07-30,Sostenibilidad
news69931,https://www.enelsubte.com/noticias/presentan-un-proyecto-para-financiar-la-extension-de-la-red-del-subte/,2022-07-30,2022-08-14,Reputación
news69934,https://www.sudoesteba.com/2022-07-25/presentan-el-programa-de-fomento-a-la-fruticultura-en-la-provincia-de-buenos-aires-3529/,2022-07-15,2022-07-30,Sostenibilidad
news69936,https://puntacana-bavaro.com/travel/aerolineas/no-se-deje-enganar-iberia-no-esta-sorteando-pasajes-para-viajar-por-europa-ver-detalles-de-la-estafa/,2022-07-30,2022-08-14,Sostenibilidad
news69941,https://es.cointelegraph.com/news/crypto-use-an-aggravating-factor-for-sentencing-aussie-court-study,2022-07-15,2022-07-30,Sostenibilidad
news69942,https://puntacana-bavaro.com/business/economia/banco-central-anuncia-la-estrategia-nacional-de-inclusion-financiera-enif-2022-2030/,2022-07-30,2022-08-14,Sostenibilidad
news69946,https://www.gba.gob.ar/desarrollo_agrario/Noticias/fomento_fruticultura,2022-07-15,2022-07-30,Sostenibilidad
news69947,https://www.fmprc.gov.cn/esp/xwfw/lxjzzdh/202208/t20220804_10734331.html,2022-07-30,2022-08-14,Innovación
news69949,https://puntacana-bavaro.com/business/comercio-exterior/republica-dominicana-panama-costa-rica-y-ee-uu-trabajan-para-impulsar-el-nearshoring/,2022-07-15,2022-07-30,Sostenibilidad
news69952,https://puntacana-bavaro.com/business/comercio-exterior/balanza-comercial-entre-rd-y-estados-unidos-cada-vez-mas-a-favor-del-norte-cuales-son-los-verdaderos-motivos/,2022-07-15,2022-07-30,Sostenibilidad
news69956,https://puntacana-bavaro.com/eco/sostenibilidad/lufthansa-y-shell-se-alian-para-avanzar-en-combustible-de-aviacion-sostenible/,2022-07-30,2022-08-14,Sostenibilidad
news69957,https://eldinero.com.do/203771/un-60-de-la-cartera-de-credito-de-la-asociacion-la-nacional-es-inmobiliario/,2022-07-15,2022-07-30,Sostenibilidad
news69958,https://www.larepublica.co/finanzas/aseguradoras-emitieron-primas-por-19-billones-con-alza-de-20-en-primer-semestre-3421369,2022-07-30,2022-08-14,Sostenibilidad
news69962,https://www.eldiario.es/cultura/factura-luz-gas-desafian-sostenibilidad-museos_1_9231867.html,2022-07-30,2022-08-14,Sostenibilidad
news69970,https://www.informacion.es/economia/2022/08/05/comerciantes-denuncian-disponer-tiempo-adaptarse-73100987.html,2022-07-30,2022-08-14,Sostenibilidad
news69973,https://www.elespanol.com/invertia/economia/macroeconomia/20220801/calvino-elena-manzanera-presidenta-ine-rodriguez-poo/692181139_0.html,2022-07-30,2022-08-14,Sostenibilidad
news69975,https://www.xataka.com/energia/vigo-presume-tener-cuadratura-circulo-energetico-asegura-que-ahorrara-abarrota-ciudad-11-millones-led-para-navidades,2022-07-30,2022-08-14,Sostenibilidad
news69981,https://www.niusdiario.es/nacional/politica/20220730/bendodo-dice-sanchez-corbata-tape-11-ciento-inflacion_18_07147156.html,2022-07-30,2022-08-14,Sostenibilidad
news69982,https://www.niusdiario.es/nacional/politica/20220803/pp-plan-ahorro-energetico-gobierno_18_07161330.html,2022-07-30,2022-08-14,Sostenibilidad
news69989,https://theobjective.com/economia/2022-08-01/apagar-escaparates-aire-acondicionado/,2022-07-30,2022-08-14,Sostenibilidad
news69996,https://www.economiademallorca.com/articulo/economia-nacional/calvino-anticipa-mas-medidas-ahorro-energetico-partir-septiembre-vienen-curvas/20220803082117072295.html,2022-07-30,2022-08-14,Sostenibilidad
news69999,https://www.eljaya.com/145908/indrhi-concluye-investigacion-enfocada-en-renaturalizacion-de-valle-nuevo/,2022-07-30,2022-08-14,Reputación
news70000,https://www.eluniverso.com/noticias/politica/que-el-ahorro-que-se-genere-con-la-focalizacion-del-subsidio-vaya-a-programas-para-la-ruralidad-es-uno-de-los-consensos-en-mesas-de-dialogos-nota/,2022-07-15,2022-07-30,Sostenibilidad
news70005,https://boyaca7dias.com.co/2022/08/10/galeria-la-alianza-entre-las-loterias-de-boyaca-y-cundinamarca-para-jugar-el-extraordinario-de-navidad/,2022-07-30,2022-08-14,Sostenibilidad
news70009,https://www.forbesargentina.com/money/el-dolar-sigue-subiendo-ahora-gobierno-apunta-turismo-n19151,2022-07-15,2022-07-30,Sostenibilidad
news70016,https://www.forbesargentina.com/money/cuanto-rinden-plazos-fijos-nueva-subida-tasas-n20339,2022-07-30,2022-08-14,Sostenibilidad
news70023,https://www.20minutos.es/noticia/5034849/0/sobreseida-la-querella-contra-el-exdirectivo-de-iberdrola-jose-antonio-del-olmo-por-haber-prescrito-el-presunto-delito/,2022-07-15,2022-07-30,Sostenibilidad
